,dma_code,dma_name,zip_code,city,state
8418,523,BURLINGTON - PLATTSBURGH,3282,,
8419,523,BURLINGTON - PLATTSBURGH,3284,,
8420,523,BURLINGTON - PLATTSBURGH,3285,,
8421,523,BURLINGTON - PLATTSBURGH,3293,,
8422,523,BURLINGTON - PLATTSBURGH,3561,,
8423,523,BURLINGTON - PLATTSBURGH,3574,,
8424,523,BURLINGTON - PLATTSBURGH,3580,,
8425,523,BURLINGTON - PLATTSBURGH,3585,,
8426,523,BURLINGTON - PLATTSBURGH,3586,,
8427,523,BURLINGTON - PLATTSBURGH,3601,,
8428,523,BURLINGTON - PLATTSBURGH,3603,,
8429,523,BURLINGTON - PLATTSBURGH,3605,,
8430,523,BURLINGTON - PLATTSBURGH,3607,,
8431,523,BURLINGTON - PLATTSBURGH,3740,,
8432,523,BURLINGTON - PLATTSBURGH,3741,,
8433,523,BURLINGTON - PLATTSBURGH,3743,,
8434,523,BURLINGTON - PLATTSBURGH,3745,,
8435,523,BURLINGTON - PLATTSBURGH,3746,,
8436,523,BURLINGTON - PLATTSBURGH,3748,,
8437,523,BURLINGTON - PLATTSBURGH,3749,,
8438,523,BURLINGTON - PLATTSBURGH,3750,,
8439,523,BURLINGTON - PLATTSBURGH,3751,,
8440,523,BURLINGTON - PLATTSBURGH,3752,,
8441,523,BURLINGTON - PLATTSBURGH,3753,,
8442,523,BURLINGTON - PLATTSBURGH,3754,,
8443,523,BURLINGTON - PLATTSBURGH,3755,,
8444,523,BURLINGTON - PLATTSBURGH,3756,,
8445,523,BURLINGTON - PLATTSBURGH,3765,,
8446,523,BURLINGTON - PLATTSBURGH,3766,,
8447,523,BURLINGTON - PLATTSBURGH,3768,,
8448,523,BURLINGTON - PLATTSBURGH,3769,,
8449,523,BURLINGTON - PLATTSBURGH,3770,,
8450,523,BURLINGTON - PLATTSBURGH,3771,,
8451,523,BURLINGTON - PLATTSBURGH,3773,,
8452,523,BURLINGTON - PLATTSBURGH,3774,,
8453,523,BURLINGTON - PLATTSBURGH,3777,,
8454,523,BURLINGTON - PLATTSBURGH,3779,,
8455,523,BURLINGTON - PLATTSBURGH,3780,,
8456,523,BURLINGTON - PLATTSBURGH,3781,,
8457,523,BURLINGTON - PLATTSBURGH,3782,,
8458,523,BURLINGTON - PLATTSBURGH,3784,,
8459,523,BURLINGTON - PLATTSBURGH,3785,,
8460,523,BURLINGTON - PLATTSBURGH,5001,,
8461,523,BURLINGTON - PLATTSBURGH,5009,,
8462,523,BURLINGTON - PLATTSBURGH,5030,,
8463,523,BURLINGTON - PLATTSBURGH,5031,,
8464,523,BURLINGTON - PLATTSBURGH,5032,,
8465,523,BURLINGTON - PLATTSBURGH,5033,,
8466,523,BURLINGTON - PLATTSBURGH,5034,,
8467,523,BURLINGTON - PLATTSBURGH,5035,,
8468,523,BURLINGTON - PLATTSBURGH,5036,,
8469,523,BURLINGTON - PLATTSBURGH,5037,,
8470,523,BURLINGTON - PLATTSBURGH,5038,,
8471,523,BURLINGTON - PLATTSBURGH,5039,,
8472,523,BURLINGTON - PLATTSBURGH,5040,,
8473,523,BURLINGTON - PLATTSBURGH,5041,,
8474,523,BURLINGTON - PLATTSBURGH,5042,,
8475,523,BURLINGTON - PLATTSBURGH,5043,,
8476,523,BURLINGTON - PLATTSBURGH,5045,,
8477,523,BURLINGTON - PLATTSBURGH,5046,,
8478,523,BURLINGTON - PLATTSBURGH,5047,,
8479,523,BURLINGTON - PLATTSBURGH,5048,,
8480,523,BURLINGTON - PLATTSBURGH,5049,,
8481,523,BURLINGTON - PLATTSBURGH,5050,,
8482,523,BURLINGTON - PLATTSBURGH,5051,,
8483,523,BURLINGTON - PLATTSBURGH,5052,,
8484,523,BURLINGTON - PLATTSBURGH,5053,,
8485,523,BURLINGTON - PLATTSBURGH,5054,,
8486,523,BURLINGTON - PLATTSBURGH,5055,,
8487,523,BURLINGTON - PLATTSBURGH,5056,,
8488,523,BURLINGTON - PLATTSBURGH,5058,,
8489,523,BURLINGTON - PLATTSBURGH,5059,,
8490,523,BURLINGTON - PLATTSBURGH,5060,,
8491,523,BURLINGTON - PLATTSBURGH,5061,,
8492,523,BURLINGTON - PLATTSBURGH,5062,,
8493,523,BURLINGTON - PLATTSBURGH,5065,,
8494,523,BURLINGTON - PLATTSBURGH,5067,,
8495,523,BURLINGTON - PLATTSBURGH,5068,,
8496,523,BURLINGTON - PLATTSBURGH,5069,,
8497,523,BURLINGTON - PLATTSBURGH,5070,,
8498,523,BURLINGTON - PLATTSBURGH,5071,,
8499,523,BURLINGTON - PLATTSBURGH,5072,,
8500,523,BURLINGTON - PLATTSBURGH,5073,,
8501,523,BURLINGTON - PLATTSBURGH,5074,,
8502,523,BURLINGTON - PLATTSBURGH,5075,,
8503,523,BURLINGTON - PLATTSBURGH,5076,,
8504,523,BURLINGTON - PLATTSBURGH,5077,,
8505,523,BURLINGTON - PLATTSBURGH,5079,,
8506,523,BURLINGTON - PLATTSBURGH,5081,,
8507,523,BURLINGTON - PLATTSBURGH,5083,,
8508,523,BURLINGTON - PLATTSBURGH,5084,,
8509,523,BURLINGTON - PLATTSBURGH,5085,,
8510,523,BURLINGTON - PLATTSBURGH,5086,,
8511,523,BURLINGTON - PLATTSBURGH,5088,,
8512,523,BURLINGTON - PLATTSBURGH,5089,,
8513,523,BURLINGTON - PLATTSBURGH,5091,,
8514,523,BURLINGTON - PLATTSBURGH,5142,,
8515,523,BURLINGTON - PLATTSBURGH,5143,,
8516,523,BURLINGTON - PLATTSBURGH,5144,,
8517,523,BURLINGTON - PLATTSBURGH,5149,,
8518,523,BURLINGTON - PLATTSBURGH,5150,,
8519,523,BURLINGTON - PLATTSBURGH,5151,,
8520,523,BURLINGTON - PLATTSBURGH,5153,,
8521,523,BURLINGTON - PLATTSBURGH,5156,,
8522,523,BURLINGTON - PLATTSBURGH,5161,,
8523,523,BURLINGTON - PLATTSBURGH,5401,,
8524,523,BURLINGTON - PLATTSBURGH,5402,,
8525,523,BURLINGTON - PLATTSBURGH,5403,,
8526,523,BURLINGTON - PLATTSBURGH,5404,,
8527,523,BURLINGTON - PLATTSBURGH,5405,,
8528,523,BURLINGTON - PLATTSBURGH,5406,,
8529,523,BURLINGTON - PLATTSBURGH,5407,,
8530,523,BURLINGTON - PLATTSBURGH,5408,,
8531,523,BURLINGTON - PLATTSBURGH,5439,,
8532,523,BURLINGTON - PLATTSBURGH,5440,,
8533,523,BURLINGTON - PLATTSBURGH,5441,,
8534,523,BURLINGTON - PLATTSBURGH,5442,,
8535,523,BURLINGTON - PLATTSBURGH,5443,,
8536,523,BURLINGTON - PLATTSBURGH,5444,,
8537,523,BURLINGTON - PLATTSBURGH,5445,,
8538,523,BURLINGTON - PLATTSBURGH,5446,,
8539,523,BURLINGTON - PLATTSBURGH,5447,,
8540,523,BURLINGTON - PLATTSBURGH,5448,,
8541,523,BURLINGTON - PLATTSBURGH,5449,,
8542,523,BURLINGTON - PLATTSBURGH,5450,,
8543,523,BURLINGTON - PLATTSBURGH,5451,,
8544,523,BURLINGTON - PLATTSBURGH,5452,,
8545,523,BURLINGTON - PLATTSBURGH,5453,,
8546,523,BURLINGTON - PLATTSBURGH,5454,,
8547,523,BURLINGTON - PLATTSBURGH,5455,,
8548,523,BURLINGTON - PLATTSBURGH,5456,,
8549,523,BURLINGTON - PLATTSBURGH,5457,,
8550,523,BURLINGTON - PLATTSBURGH,5458,,
8551,523,BURLINGTON - PLATTSBURGH,5459,,
8552,523,BURLINGTON - PLATTSBURGH,5460,,
8553,523,BURLINGTON - PLATTSBURGH,5461,,
8554,523,BURLINGTON - PLATTSBURGH,5462,,
8555,523,BURLINGTON - PLATTSBURGH,5463,,
8556,523,BURLINGTON - PLATTSBURGH,5464,,
8557,523,BURLINGTON - PLATTSBURGH,5465,,
8558,523,BURLINGTON - PLATTSBURGH,5466,,
8559,523,BURLINGTON - PLATTSBURGH,5468,,
8560,523,BURLINGTON - PLATTSBURGH,5469,,
8561,523,BURLINGTON - PLATTSBURGH,5470,,
8562,523,BURLINGTON - PLATTSBURGH,5471,,
8563,523,BURLINGTON - PLATTSBURGH,5472,,
8564,523,BURLINGTON - PLATTSBURGH,5473,,
8565,523,BURLINGTON - PLATTSBURGH,5474,,
8566,523,BURLINGTON - PLATTSBURGH,5476,,
8567,523,BURLINGTON - PLATTSBURGH,5477,,
8568,523,BURLINGTON - PLATTSBURGH,5478,,
8569,523,BURLINGTON - PLATTSBURGH,5479,,
8570,523,BURLINGTON - PLATTSBURGH,5481,,
8571,523,BURLINGTON - PLATTSBURGH,5482,,
8572,523,BURLINGTON - PLATTSBURGH,5483,,
8573,523,BURLINGTON - PLATTSBURGH,5485,,
8574,523,BURLINGTON - PLATTSBURGH,5486,,
8575,523,BURLINGTON - PLATTSBURGH,5487,,
8576,523,BURLINGTON - PLATTSBURGH,5488,,
8577,523,BURLINGTON - PLATTSBURGH,5489,,
8578,523,BURLINGTON - PLATTSBURGH,5490,,
8579,523,BURLINGTON - PLATTSBURGH,5491,,
8580,523,BURLINGTON - PLATTSBURGH,5492,,
8581,523,BURLINGTON - PLATTSBURGH,5494,,
8582,523,BURLINGTON - PLATTSBURGH,5495,,
8583,523,BURLINGTON - PLATTSBURGH,5601,,
8584,523,BURLINGTON - PLATTSBURGH,5602,,
8585,523,BURLINGTON - PLATTSBURGH,5603,,
8586,523,BURLINGTON - PLATTSBURGH,5604,,
8587,523,BURLINGTON - PLATTSBURGH,5609,,
8588,523,BURLINGTON - PLATTSBURGH,5620,,
8589,523,BURLINGTON - PLATTSBURGH,5633,,
8590,523,BURLINGTON - PLATTSBURGH,5640,,
8591,523,BURLINGTON - PLATTSBURGH,5641,,
8592,523,BURLINGTON - PLATTSBURGH,5647,,
8593,523,BURLINGTON - PLATTSBURGH,5648,,
8594,523,BURLINGTON - PLATTSBURGH,5649,,
8595,523,BURLINGTON - PLATTSBURGH,5650,,
8596,523,BURLINGTON - PLATTSBURGH,5651,,
8597,523,BURLINGTON - PLATTSBURGH,5652,,
8598,523,BURLINGTON - PLATTSBURGH,5653,,
8599,523,BURLINGTON - PLATTSBURGH,5654,,
8600,523,BURLINGTON - PLATTSBURGH,5655,,
8601,523,BURLINGTON - PLATTSBURGH,5656,,
8602,523,BURLINGTON - PLATTSBURGH,5657,,
8603,523,BURLINGTON - PLATTSBURGH,5658,,
8604,523,BURLINGTON - PLATTSBURGH,5660,,
8605,523,BURLINGTON - PLATTSBURGH,5661,,
8606,523,BURLINGTON - PLATTSBURGH,5662,,
8607,523,BURLINGTON - PLATTSBURGH,5663,,
8608,523,BURLINGTON - PLATTSBURGH,5664,,
8609,523,BURLINGTON - PLATTSBURGH,5665,,
8610,523,BURLINGTON - PLATTSBURGH,5666,,
8611,523,BURLINGTON - PLATTSBURGH,5667,,
8612,523,BURLINGTON - PLATTSBURGH,5669,,
8613,523,BURLINGTON - PLATTSBURGH,5670,,
8614,523,BURLINGTON - PLATTSBURGH,5671,,
8615,523,BURLINGTON - PLATTSBURGH,5672,,
8616,523,BURLINGTON - PLATTSBURGH,5673,,
8617,523,BURLINGTON - PLATTSBURGH,5674,,
8618,523,BURLINGTON - PLATTSBURGH,5675,,
8619,523,BURLINGTON - PLATTSBURGH,5676,,
8620,523,BURLINGTON - PLATTSBURGH,5677,,
8621,523,BURLINGTON - PLATTSBURGH,5678,,
8622,523,BURLINGTON - PLATTSBURGH,5679,,
8623,523,BURLINGTON - PLATTSBURGH,5680,,
8624,523,BURLINGTON - PLATTSBURGH,5681,,
8625,523,BURLINGTON - PLATTSBURGH,5682,,
8626,523,BURLINGTON - PLATTSBURGH,5701,,
8627,523,BURLINGTON - PLATTSBURGH,5702,,
8628,523,BURLINGTON - PLATTSBURGH,5730,,
8629,523,BURLINGTON - PLATTSBURGH,5731,,
8630,523,BURLINGTON - PLATTSBURGH,5732,,
8631,523,BURLINGTON - PLATTSBURGH,5733,,
8632,523,BURLINGTON - PLATTSBURGH,5734,,
8633,523,BURLINGTON - PLATTSBURGH,5735,,
8634,523,BURLINGTON - PLATTSBURGH,5736,,
8635,523,BURLINGTON - PLATTSBURGH,5737,,
8636,523,BURLINGTON - PLATTSBURGH,5738,,
8637,523,BURLINGTON - PLATTSBURGH,5739,,
8638,523,BURLINGTON - PLATTSBURGH,5740,,
8639,523,BURLINGTON - PLATTSBURGH,5741,,
8640,523,BURLINGTON - PLATTSBURGH,5742,,
8641,523,BURLINGTON - PLATTSBURGH,5743,,
8642,523,BURLINGTON - PLATTSBURGH,5744,,
8643,523,BURLINGTON - PLATTSBURGH,5745,,
8644,523,BURLINGTON - PLATTSBURGH,5746,,
8645,523,BURLINGTON - PLATTSBURGH,5747,,
8646,523,BURLINGTON - PLATTSBURGH,5748,,
8647,523,BURLINGTON - PLATTSBURGH,5750,,
8648,523,BURLINGTON - PLATTSBURGH,5751,,
8649,523,BURLINGTON - PLATTSBURGH,5753,,
8650,523,BURLINGTON - PLATTSBURGH,5757,,
8651,523,BURLINGTON - PLATTSBURGH,5758,,
8652,523,BURLINGTON - PLATTSBURGH,5759,,
8653,523,BURLINGTON - PLATTSBURGH,5760,,
8654,523,BURLINGTON - PLATTSBURGH,5761,,
8655,523,BURLINGTON - PLATTSBURGH,5762,,
8656,523,BURLINGTON - PLATTSBURGH,5763,,
8657,523,BURLINGTON - PLATTSBURGH,5764,,
8658,523,BURLINGTON - PLATTSBURGH,5765,,
8659,523,BURLINGTON - PLATTSBURGH,5766,,
8660,523,BURLINGTON - PLATTSBURGH,5767,,
8661,523,BURLINGTON - PLATTSBURGH,5769,,
8662,523,BURLINGTON - PLATTSBURGH,5770,,
8663,523,BURLINGTON - PLATTSBURGH,5772,,
8664,523,BURLINGTON - PLATTSBURGH,5773,,
8665,523,BURLINGTON - PLATTSBURGH,5774,,
8666,523,BURLINGTON - PLATTSBURGH,5775,,
8667,523,BURLINGTON - PLATTSBURGH,5777,,
8668,523,BURLINGTON - PLATTSBURGH,5778,,
8669,523,BURLINGTON - PLATTSBURGH,5819,,
8670,523,BURLINGTON - PLATTSBURGH,5820,,
8671,523,BURLINGTON - PLATTSBURGH,5821,,
8672,523,BURLINGTON - PLATTSBURGH,5822,,
8673,523,BURLINGTON - PLATTSBURGH,5823,,
8674,523,BURLINGTON - PLATTSBURGH,5824,,
8675,523,BURLINGTON - PLATTSBURGH,5825,,
8676,523,BURLINGTON - PLATTSBURGH,5826,,
8677,523,BURLINGTON - PLATTSBURGH,5827,,
8678,523,BURLINGTON - PLATTSBURGH,5828,,
8679,523,BURLINGTON - PLATTSBURGH,5829,,
8680,523,BURLINGTON - PLATTSBURGH,5830,,
8681,523,BURLINGTON - PLATTSBURGH,5832,,
8682,523,BURLINGTON - PLATTSBURGH,5833,,
8683,523,BURLINGTON - PLATTSBURGH,5836,,
8684,523,BURLINGTON - PLATTSBURGH,5837,,
8685,523,BURLINGTON - PLATTSBURGH,5838,,
8686,523,BURLINGTON - PLATTSBURGH,5839,,
8687,523,BURLINGTON - PLATTSBURGH,5840,,
8688,523,BURLINGTON - PLATTSBURGH,5841,,
8689,523,BURLINGTON - PLATTSBURGH,5842,,
8690,523,BURLINGTON - PLATTSBURGH,5843,,
8691,523,BURLINGTON - PLATTSBURGH,5845,,
8692,523,BURLINGTON - PLATTSBURGH,5846,,
8693,523,BURLINGTON - PLATTSBURGH,5847,,
8694,523,BURLINGTON - PLATTSBURGH,5848,,
8695,523,BURLINGTON - PLATTSBURGH,5849,,
8696,523,BURLINGTON - PLATTSBURGH,5850,,
8697,523,BURLINGTON - PLATTSBURGH,5851,,
8698,523,BURLINGTON - PLATTSBURGH,5853,,
8699,523,BURLINGTON - PLATTSBURGH,5855,,
8700,523,BURLINGTON - PLATTSBURGH,5857,,
8701,523,BURLINGTON - PLATTSBURGH,5858,,
8702,523,BURLINGTON - PLATTSBURGH,5859,,
8703,523,BURLINGTON - PLATTSBURGH,5860,,
8704,523,BURLINGTON - PLATTSBURGH,5861,,
8705,523,BURLINGTON - PLATTSBURGH,5862,,
8706,523,BURLINGTON - PLATTSBURGH,5863,,
8707,523,BURLINGTON - PLATTSBURGH,5866,,
8708,523,BURLINGTON - PLATTSBURGH,5867,,
8709,523,BURLINGTON - PLATTSBURGH,5868,,
8710,523,BURLINGTON - PLATTSBURGH,5871,,
8711,523,BURLINGTON - PLATTSBURGH,5872,,
8712,523,BURLINGTON - PLATTSBURGH,5873,,
8713,523,BURLINGTON - PLATTSBURGH,5874,,
8714,523,BURLINGTON - PLATTSBURGH,5875,,
8715,523,BURLINGTON - PLATTSBURGH,5901,,
8716,523,BURLINGTON - PLATTSBURGH,5902,,
8717,523,BURLINGTON - PLATTSBURGH,5903,,
8718,523,BURLINGTON - PLATTSBURGH,5904,,
8719,523,BURLINGTON - PLATTSBURGH,5905,,
8720,523,BURLINGTON - PLATTSBURGH,5906,,
8721,523,BURLINGTON - PLATTSBURGH,5907,,
13983,543,SPRINGFIELD - HOLYOKE,1001,,
13984,543,SPRINGFIELD - HOLYOKE,1002,,
13985,543,SPRINGFIELD - HOLYOKE,1003,,
13986,543,SPRINGFIELD - HOLYOKE,1004,,
13987,543,SPRINGFIELD - HOLYOKE,1007,,
13988,543,SPRINGFIELD - HOLYOKE,1008,,
13989,543,SPRINGFIELD - HOLYOKE,1009,,
13990,543,SPRINGFIELD - HOLYOKE,1010,,
13991,543,SPRINGFIELD - HOLYOKE,1011,,
13992,543,SPRINGFIELD - HOLYOKE,1012,,
13993,543,SPRINGFIELD - HOLYOKE,1013,,
13994,543,SPRINGFIELD - HOLYOKE,1014,,
13995,543,SPRINGFIELD - HOLYOKE,1020,,
13996,543,SPRINGFIELD - HOLYOKE,1021,,
13997,543,SPRINGFIELD - HOLYOKE,1022,,
13998,543,SPRINGFIELD - HOLYOKE,1026,,
13999,543,SPRINGFIELD - HOLYOKE,1027,,
14000,543,SPRINGFIELD - HOLYOKE,1028,,
14001,543,SPRINGFIELD - HOLYOKE,1030,,
14002,543,SPRINGFIELD - HOLYOKE,1032,,
14003,543,SPRINGFIELD - HOLYOKE,1033,,
14004,543,SPRINGFIELD - HOLYOKE,1034,,
14005,543,SPRINGFIELD - HOLYOKE,1035,,
14006,543,SPRINGFIELD - HOLYOKE,1036,,
14007,543,SPRINGFIELD - HOLYOKE,1038,,
14008,543,SPRINGFIELD - HOLYOKE,1039,,
14009,543,SPRINGFIELD - HOLYOKE,1040,,
14010,543,SPRINGFIELD - HOLYOKE,1041,,
14011,543,SPRINGFIELD - HOLYOKE,1050,,
14012,543,SPRINGFIELD - HOLYOKE,1053,,
14013,543,SPRINGFIELD - HOLYOKE,1054,,
14014,543,SPRINGFIELD - HOLYOKE,1056,,
14015,543,SPRINGFIELD - HOLYOKE,1057,,
14016,543,SPRINGFIELD - HOLYOKE,1059,,
14017,543,SPRINGFIELD - HOLYOKE,1060,,
14018,543,SPRINGFIELD - HOLYOKE,1061,,
14019,543,SPRINGFIELD - HOLYOKE,1062,,
14020,543,SPRINGFIELD - HOLYOKE,1063,,
14021,543,SPRINGFIELD - HOLYOKE,1066,,
14022,543,SPRINGFIELD - HOLYOKE,1069,,
14023,543,SPRINGFIELD - HOLYOKE,1070,,
14024,543,SPRINGFIELD - HOLYOKE,1071,,
14025,543,SPRINGFIELD - HOLYOKE,1072,,
14026,543,SPRINGFIELD - HOLYOKE,1073,,
14027,543,SPRINGFIELD - HOLYOKE,1075,,
14028,543,SPRINGFIELD - HOLYOKE,1077,,
14029,543,SPRINGFIELD - HOLYOKE,1079,,
14030,543,SPRINGFIELD - HOLYOKE,1080,,
14031,543,SPRINGFIELD - HOLYOKE,1081,,
14032,543,SPRINGFIELD - HOLYOKE,1082,,
14033,543,SPRINGFIELD - HOLYOKE,1084,,
14034,543,SPRINGFIELD - HOLYOKE,1085,,
14035,543,SPRINGFIELD - HOLYOKE,1086,,
14036,543,SPRINGFIELD - HOLYOKE,1088,,
14037,543,SPRINGFIELD - HOLYOKE,1089,,
14038,543,SPRINGFIELD - HOLYOKE,1090,,
14039,543,SPRINGFIELD - HOLYOKE,1093,,
14040,543,SPRINGFIELD - HOLYOKE,1095,,
14041,543,SPRINGFIELD - HOLYOKE,1096,,
14042,543,SPRINGFIELD - HOLYOKE,1097,,
14043,543,SPRINGFIELD - HOLYOKE,1098,,
14044,543,SPRINGFIELD - HOLYOKE,1101,,
14045,543,SPRINGFIELD - HOLYOKE,1102,,
14046,543,SPRINGFIELD - HOLYOKE,1103,,
14047,543,SPRINGFIELD - HOLYOKE,1104,,
14048,543,SPRINGFIELD - HOLYOKE,1105,,
14049,543,SPRINGFIELD - HOLYOKE,1106,,
14050,543,SPRINGFIELD - HOLYOKE,1107,,
14051,543,SPRINGFIELD - HOLYOKE,1108,,
14052,543,SPRINGFIELD - HOLYOKE,1109,,
14053,543,SPRINGFIELD - HOLYOKE,1111,,
14054,543,SPRINGFIELD - HOLYOKE,1115,,
14055,543,SPRINGFIELD - HOLYOKE,1116,,
14056,543,SPRINGFIELD - HOLYOKE,1118,,
14057,543,SPRINGFIELD - HOLYOKE,1119,,
14058,543,SPRINGFIELD - HOLYOKE,1128,,
14059,543,SPRINGFIELD - HOLYOKE,1129,,
14060,543,SPRINGFIELD - HOLYOKE,1133,,
14061,543,SPRINGFIELD - HOLYOKE,1138,,
14062,543,SPRINGFIELD - HOLYOKE,1139,,
14063,543,SPRINGFIELD - HOLYOKE,1144,,
14064,543,SPRINGFIELD - HOLYOKE,1151,,
14065,543,SPRINGFIELD - HOLYOKE,1152,,
14066,543,SPRINGFIELD - HOLYOKE,1195,,
14067,543,SPRINGFIELD - HOLYOKE,1199,,
14068,543,SPRINGFIELD - HOLYOKE,1243,,
14069,543,SPRINGFIELD - HOLYOKE,1301,,
14070,543,SPRINGFIELD - HOLYOKE,1302,,
14071,543,SPRINGFIELD - HOLYOKE,1330,,
14072,543,SPRINGFIELD - HOLYOKE,1337,,
14073,543,SPRINGFIELD - HOLYOKE,1338,,
14074,543,SPRINGFIELD - HOLYOKE,1339,,
14075,543,SPRINGFIELD - HOLYOKE,1340,,
14076,543,SPRINGFIELD - HOLYOKE,1341,,
14077,543,SPRINGFIELD - HOLYOKE,1342,,
14078,543,SPRINGFIELD - HOLYOKE,1344,,
14079,543,SPRINGFIELD - HOLYOKE,1346,,
14080,543,SPRINGFIELD - HOLYOKE,1347,,
14081,543,SPRINGFIELD - HOLYOKE,1349,,
14082,543,SPRINGFIELD - HOLYOKE,1350,,
14083,543,SPRINGFIELD - HOLYOKE,1351,,
14084,543,SPRINGFIELD - HOLYOKE,1354,,
14085,543,SPRINGFIELD - HOLYOKE,1355,,
14086,543,SPRINGFIELD - HOLYOKE,1360,,
14087,543,SPRINGFIELD - HOLYOKE,1364,,
14088,543,SPRINGFIELD - HOLYOKE,1367,,
14089,543,SPRINGFIELD - HOLYOKE,1370,,
14090,543,SPRINGFIELD - HOLYOKE,1373,,
14091,543,SPRINGFIELD - HOLYOKE,1375,,
14092,543,SPRINGFIELD - HOLYOKE,1376,,
14093,543,SPRINGFIELD - HOLYOKE,1378,,
14094,543,SPRINGFIELD - HOLYOKE,1379,,
14095,543,SPRINGFIELD - HOLYOKE,1380,,
14096,543,SPRINGFIELD - HOLYOKE,1521,,
14368,610,ROCKFORD,61058,,
14667,564,CHARLESTON - HUNTINGTON,25697,,
15202,537,BANGOR,4354,,
15203,537,BANGOR,4401,,
15204,537,BANGOR,4402,,
15205,537,BANGOR,4406,,
15206,537,BANGOR,4408,,
15207,537,BANGOR,4410,,
15208,537,BANGOR,4411,,
15209,537,BANGOR,4412,,
15210,537,BANGOR,4413,,
15211,537,BANGOR,4414,,
15212,537,BANGOR,4415,,
15213,537,BANGOR,4416,,
15214,537,BANGOR,4417,,
15215,537,BANGOR,4418,,
15216,537,BANGOR,4419,,
15217,537,BANGOR,4420,,
15218,537,BANGOR,4421,,
15219,537,BANGOR,4422,,
15220,537,BANGOR,4424,,
15221,537,BANGOR,4426,,
15222,537,BANGOR,4427,,
15223,537,BANGOR,4428,,
15224,537,BANGOR,4429,,
15225,537,BANGOR,4430,,
15226,537,BANGOR,4431,,
15227,537,BANGOR,4434,,
15228,537,BANGOR,4435,,
15229,537,BANGOR,4438,,
15230,537,BANGOR,4441,,
15231,537,BANGOR,4442,,
15232,537,BANGOR,4443,,
15233,537,BANGOR,4444,,
15234,537,BANGOR,4448,,
15235,537,BANGOR,4449,,
15236,537,BANGOR,4450,,
15237,537,BANGOR,4451,,
15238,537,BANGOR,4453,,
15239,537,BANGOR,4454,,
15240,537,BANGOR,4455,,
15241,537,BANGOR,4456,,
15242,537,BANGOR,4457,,
15243,537,BANGOR,4459,,
15244,537,BANGOR,4460,,
15245,537,BANGOR,4461,,
15246,537,BANGOR,4462,,
15247,537,BANGOR,4463,,
15248,537,BANGOR,4464,,
15249,537,BANGOR,4467,,
15250,537,BANGOR,4468,,
15251,537,BANGOR,4469,,
15252,537,BANGOR,4472,,
15253,537,BANGOR,4473,,
15254,537,BANGOR,4474,,
15255,537,BANGOR,4475,,
15256,537,BANGOR,4476,,
15257,537,BANGOR,4478,,
15258,537,BANGOR,4479,,
15259,537,BANGOR,4481,,
15260,537,BANGOR,4485,,
15261,537,BANGOR,4487,,
15262,537,BANGOR,4488,,
15263,537,BANGOR,4489,,
15264,537,BANGOR,4490,,
15265,537,BANGOR,4491,,
15266,537,BANGOR,4492,,
15267,537,BANGOR,4493,,
15268,537,BANGOR,4495,,
15269,537,BANGOR,4496,,
15270,537,BANGOR,4605,,
15271,537,BANGOR,4606,,
15272,537,BANGOR,4607,,
15273,537,BANGOR,4609,,
15274,537,BANGOR,4611,,
15275,537,BANGOR,4612,,
15276,537,BANGOR,4613,,
15277,537,BANGOR,4614,,
15278,537,BANGOR,4616,,
15279,537,BANGOR,4617,,
15280,537,BANGOR,4619,,
15281,537,BANGOR,4622,,
15282,537,BANGOR,4623,,
15283,537,BANGOR,4624,,
15284,537,BANGOR,4625,,
15285,537,BANGOR,4626,,
15286,537,BANGOR,4627,,
15287,537,BANGOR,4628,,
15288,537,BANGOR,4629,,
15289,537,BANGOR,4630,,
15290,537,BANGOR,4631,,
15291,537,BANGOR,4634,,
15292,537,BANGOR,4635,,
15293,537,BANGOR,4637,,
15294,537,BANGOR,4640,,
15295,537,BANGOR,4642,,
15296,537,BANGOR,4643,,
15297,537,BANGOR,4644,,
15298,537,BANGOR,4646,,
15299,537,BANGOR,4648,,
15300,537,BANGOR,4649,,
15301,537,BANGOR,4650,,
15302,537,BANGOR,4652,,
15303,537,BANGOR,4653,,
15304,537,BANGOR,4654,,
15305,537,BANGOR,4655,,
15306,537,BANGOR,4657,,
15307,537,BANGOR,4658,,
15308,537,BANGOR,4660,,
15309,537,BANGOR,4662,,
15310,537,BANGOR,4664,,
15311,537,BANGOR,4666,,
15312,537,BANGOR,4667,,
15313,537,BANGOR,4668,,
15314,537,BANGOR,4669,,
15315,537,BANGOR,4671,,
15316,537,BANGOR,4672,,
15317,537,BANGOR,4673,,
15318,537,BANGOR,4674,,
15319,537,BANGOR,4675,,
15320,537,BANGOR,4676,,
15321,537,BANGOR,4677,,
15322,537,BANGOR,4679,,
15323,537,BANGOR,4680,,
15324,537,BANGOR,4681,,
15325,537,BANGOR,4683,,
15326,537,BANGOR,4684,,
15327,537,BANGOR,4685,,
15328,537,BANGOR,4686,,
15329,537,BANGOR,4691,,
15330,537,BANGOR,4693,,
15331,537,BANGOR,4694,,
15332,537,BANGOR,4765,,
15333,537,BANGOR,4777,,
15334,537,BANGOR,4848,,
15335,537,BANGOR,4849,,
15336,537,BANGOR,4850,,
15337,537,BANGOR,4911,,
15338,537,BANGOR,4912,,
15339,537,BANGOR,4915,,
15340,537,BANGOR,4920,,
