dma_code,dma_name,zip_code,city,state
528,MIAMI - FT. LAUDERDALE,33001,Long Key,FL
528,MIAMI - FT. LAUDERDALE,33002,Hialeah,FL
528,MIAMI - FT. LAUDERDALE,33004,Dania,FL
528,MIAMI - FT. LAUDERDALE,33008,Hallandale,FL
528,MIAMI - FT. LAUDERDALE,33009,Hallandale,FL
528,MIAMI - FT. LAUDERDALE,33010,Hialeah,FL
528,MIAMI - FT. LAUDERDALE,33011,Hialeah,FL
528,MIAMI - FT. LAUDERDALE,33012,Hialeah,FL
528,MIAMI - FT. LAUDERDALE,33013,Hialeah,FL
528,MIAMI - FT. LAUDERDALE,33014,Hialeah,FL
528,MIAMI - FT. LAUDERDALE,33015,Hialeah,FL
528,MIAMI - FT. LAUDERDALE,33016,Hialeah,FL
528,MIAMI - FT. LAUDERDALE,33017,Hialeah,FL
528,MIAMI - FT. LAUDERDALE,33018,Hialeah,FL
528,MIAMI - FT. LAUDERDALE,33019,Hollywood,FL
528,MIAMI - FT. LAUDERDALE,33020,Hollywood,FL
528,MIAMI - FT. LAUDERDALE,33021,Hollywood,FL
528,MIAMI - FT. LAUDERDALE,33022,Hollywood,FL
528,MIAMI - FT. LAUDERDALE,33023,Hollywood,FL
528,MIAMI - FT. LAUDERDALE,33024,Hollywood,FL
528,MIAMI - FT. LAUDERDALE,33025,Hollywood,FL
528,MIAMI - FT. LAUDERDALE,33026,Hollywood,FL
528,MIAMI - FT. LAUDERDALE,33027,Hollywood,FL
528,MIAMI - FT. LAUDERDALE,33028,Pembroke Pines,FL
528,MIAMI - FT. LAUDERDALE,33029,Hollywood,FL
528,MIAMI - FT. LAUDERDALE,33030,Homestead,FL
528,MIAMI - FT. LAUDERDALE,33031,Homestead,FL
528,MIAMI - FT. LAUDERDALE,33032,Homestead,FL
528,MIAMI - FT. LAUDERDALE,33033,Homestead,FL
528,MIAMI - FT. LAUDERDALE,33034,Homestead,FL
528,MIAMI - FT. LAUDERDALE,33035,Homestead,FL
528,MIAMI - FT. LAUDERDALE,33036,Islamorada,FL
528,MIAMI - FT. LAUDERDALE,33037,Key Largo,FL
528,MIAMI - FT. LAUDERDALE,33039,Homestead,FL
528,MIAMI - FT. LAUDERDALE,33040,Key West,FL
528,MIAMI - FT. LAUDERDALE,33041,Key West,FL
528,MIAMI - FT. LAUDERDALE,33042,Summerland Key,FL
528,MIAMI - FT. LAUDERDALE,33043,Big Pine Key,FL
528,MIAMI - FT. LAUDERDALE,33045,Key West,FL
528,MIAMI - FT. LAUDERDALE,33050,Marathon,FL
528,MIAMI - FT. LAUDERDALE,33051,Key Colony Beach,FL
528,MIAMI - FT. LAUDERDALE,33052,Marathon Shores,FL
528,MIAMI - FT. LAUDERDALE,33054,Opa Locka,FL
528,MIAMI - FT. LAUDERDALE,33055,Opa Locka,FL
528,MIAMI - FT. LAUDERDALE,33056,Miami Gardens,FL
528,MIAMI - FT. LAUDERDALE,33060,Pompano Beach,FL
528,MIAMI - FT. LAUDERDALE,33061,Pompano Beach,FL
528,MIAMI - FT. LAUDERDALE,33062,Pompano Beach,FL
528,MIAMI - FT. LAUDERDALE,33063,Pompano Beach,FL
528,MIAMI - FT. LAUDERDALE,33064,Pompano Beach,FL
528,MIAMI - FT. LAUDERDALE,33065,Coral Springs,FL
528,MIAMI - FT. LAUDERDALE,33066,Pompano Beach,FL
528,MIAMI - FT. LAUDERDALE,33067,Pompano Beach,FL
528,MIAMI - FT. LAUDERDALE,33068,Pompano Beach,FL
528,MIAMI - FT. LAUDERDALE,33069,Pompano Beach,FL
528,MIAMI - FT. LAUDERDALE,33070,Tavernier,FL
528,MIAMI - FT. LAUDERDALE,33071,Coral Springs,FL
528,MIAMI - FT. LAUDERDALE,33072,Pompano Beach,FL
528,MIAMI - FT. LAUDERDALE,33073,Pompano Beach,FL
528,MIAMI - FT. LAUDERDALE,33074,Pompano Beach,FL
528,MIAMI - FT. LAUDERDALE,33075,Coral Springs,FL
528,MIAMI - FT. LAUDERDALE,33076,Pompano Beach,FL
528,MIAMI - FT. LAUDERDALE,33077,Pompano Beach,FL
528,MIAMI - FT. LAUDERDALE,33081,Hollywood,FL
528,MIAMI - FT. LAUDERDALE,33082,Pembroke Pines,FL
528,MIAMI - FT. LAUDERDALE,33083,Hollywood,FL
528,MIAMI - FT. LAUDERDALE,33084,Hollywood,FL
528,MIAMI - FT. LAUDERDALE,33090,Homestead,FL
528,MIAMI - FT. LAUDERDALE,33092,Homestead,FL
528,MIAMI - FT. LAUDERDALE,33093,Margate,FL
528,MIAMI - FT. LAUDERDALE,33097,Coconut Creek,FL
528,MIAMI - FT. LAUDERDALE,33101,Miami,FL
528,MIAMI - FT. LAUDERDALE,33102,Miami,FL
528,MIAMI - FT. LAUDERDALE,33107,Miami,FL
528,MIAMI - FT. LAUDERDALE,33109,Miami Beach,FL
528,MIAMI - FT. LAUDERDALE,33110,Miami,FL
528,MIAMI - FT. LAUDERDALE,33111,Miami,FL
528,MIAMI - FT. LAUDERDALE,33112,Miami,FL
528,MIAMI - FT. LAUDERDALE,33114,Coral Gables,FL
528,MIAMI - FT. LAUDERDALE,33116,Miami,FL
528,MIAMI - FT. LAUDERDALE,33119,Miami Beach,FL
528,MIAMI - FT. LAUDERDALE,33121,Miami,FL
528,MIAMI - FT. LAUDERDALE,33122,Miami,FL
528,MIAMI - FT. LAUDERDALE,33124,Miami,FL
528,MIAMI - FT. LAUDERDALE,33125,Miami,FL
528,MIAMI - FT. LAUDERDALE,33126,Miami,FL
528,MIAMI - FT. LAUDERDALE,33127,Miami,FL
528,MIAMI - FT. LAUDERDALE,33128,Miami,FL
528,MIAMI - FT. LAUDERDALE,33129,Miami,FL
528,MIAMI - FT. LAUDERDALE,33130,Miami,FL
528,MIAMI - FT. LAUDERDALE,33131,Miami,FL
528,MIAMI - FT. LAUDERDALE,33132,Miami,FL
528,MIAMI - FT. LAUDERDALE,33133,Miami,FL
528,MIAMI - FT. LAUDERDALE,33134,Miami,FL
528,MIAMI - FT. LAUDERDALE,33135,Miami,FL
528,MIAMI - FT. LAUDERDALE,33136,Miami,FL
528,MIAMI - FT. LAUDERDALE,33137,Miami,FL
528,MIAMI - FT. LAUDERDALE,33138,Miami,FL
528,MIAMI - FT. LAUDERDALE,33139,Miami Beach,FL
528,MIAMI - FT. LAUDERDALE,33140,Miami Beach,FL
528,MIAMI - FT. LAUDERDALE,33141,Miami Beach,FL
528,MIAMI - FT. LAUDERDALE,33142,Miami,FL
528,MIAMI - FT. LAUDERDALE,33143,Miami,FL
528,MIAMI - FT. LAUDERDALE,33144,Miami,FL
528,MIAMI - FT. LAUDERDALE,33145,Miami,FL
528,MIAMI - FT. LAUDERDALE,33146,Miami,FL
528,MIAMI - FT. LAUDERDALE,33147,Miami,FL
528,MIAMI - FT. LAUDERDALE,33148,Miami,FL
528,MIAMI - FT. LAUDERDALE,33149,Key Biscayne,FL
528,MIAMI - FT. LAUDERDALE,33150,Miami,FL
528,MIAMI - FT. LAUDERDALE,33151,Miami,FL
528,MIAMI - FT. LAUDERDALE,33152,Miami,FL
528,MIAMI - FT. LAUDERDALE,33153,Miami,FL
528,MIAMI - FT. LAUDERDALE,33154,Miami Beach,FL
528,MIAMI - FT. LAUDERDALE,33155,Miami,FL
528,MIAMI - FT. LAUDERDALE,33156,Miami,FL
528,MIAMI - FT. LAUDERDALE,33157,Miami,FL
528,MIAMI - FT. LAUDERDALE,33158,Miami,FL
528,MIAMI - FT. LAUDERDALE,33159,Miami,FL
528,MIAMI - FT. LAUDERDALE,33160,North Miami Beach,FL
528,MIAMI - FT. LAUDERDALE,33161,Miami,FL
528,MIAMI - FT. LAUDERDALE,33162,Miami,FL
528,MIAMI - FT. LAUDERDALE,33163,Miami,FL
528,MIAMI - FT. LAUDERDALE,33164,Miami,FL
528,MIAMI - FT. LAUDERDALE,33165,Miami,FL
528,MIAMI - FT. LAUDERDALE,33166,Miami,FL
528,MIAMI - FT. LAUDERDALE,33167,Miami,FL
528,MIAMI - FT. LAUDERDALE,33168,Miami,FL
528,MIAMI - FT. LAUDERDALE,33169,Miami,FL
528,MIAMI - FT. LAUDERDALE,33170,Miami,FL
528,MIAMI - FT. LAUDERDALE,33172,Miami,FL
528,MIAMI - FT. LAUDERDALE,33173,Miami,FL
528,MIAMI - FT. LAUDERDALE,33174,Miami,FL
528,MIAMI - FT. LAUDERDALE,33175,Miami,FL
528,MIAMI - FT. LAUDERDALE,33176,Miami,FL
528,MIAMI - FT. LAUDERDALE,33177,Miami,FL
528,MIAMI - FT. LAUDERDALE,33178,Miami,FL
528,MIAMI - FT. LAUDERDALE,33179,Miami,FL
528,MIAMI - FT. LAUDERDALE,33180,Miami,FL
528,MIAMI - FT. LAUDERDALE,33181,Miami,FL
528,MIAMI - FT. LAUDERDALE,33182,Miami,FL
528,MIAMI - FT. LAUDERDALE,33183,Miami,FL
528,MIAMI - FT. LAUDERDALE,33184,Miami,FL
528,MIAMI - FT. LAUDERDALE,33185,Miami,FL
528,MIAMI - FT. LAUDERDALE,33186,Miami,FL
528,MIAMI - FT. LAUDERDALE,33187,Miami,FL
528,MIAMI - FT. LAUDERDALE,33188,Miami,FL
528,MIAMI - FT. LAUDERDALE,33189,Miami,FL
528,MIAMI - FT. LAUDERDALE,33190,Miami,FL
528,MIAMI - FT. LAUDERDALE,33193,Miami,FL
528,MIAMI - FT. LAUDERDALE,33194,Miami,FL
528,MIAMI - FT. LAUDERDALE,33195,Miami,FL
528,MIAMI - FT. LAUDERDALE,33196,Miami,FL
528,MIAMI - FT. LAUDERDALE,33197,Miami,FL
528,MIAMI - FT. LAUDERDALE,33199,Miami,FL
528,MIAMI - FT. LAUDERDALE,33222,Miami,FL
528,MIAMI - FT. LAUDERDALE,33231,Miami,FL
528,MIAMI - FT. LAUDERDALE,33233,Miami,FL
528,MIAMI - FT. LAUDERDALE,33234,Miami,FL
528,MIAMI - FT. LAUDERDALE,33238,Miami,FL
528,MIAMI - FT. LAUDERDALE,33239,Miami Beach,FL
528,MIAMI - FT. LAUDERDALE,33242,Miami,FL
528,MIAMI - FT. LAUDERDALE,33243,Miami,FL
528,MIAMI - FT. LAUDERDALE,33245,Miami,FL
528,MIAMI - FT. LAUDERDALE,33247,Miami,FL
528,MIAMI - FT. LAUDERDALE,33255,Miami,FL
528,MIAMI - FT. LAUDERDALE,33256,Miami,FL
528,MIAMI - FT. LAUDERDALE,33257,Miami,FL
528,MIAMI - FT. LAUDERDALE,33261,Miami,FL
528,MIAMI - FT. LAUDERDALE,33265,Miami,FL
528,MIAMI - FT. LAUDERDALE,33266,Miami,FL
528,MIAMI - FT. LAUDERDALE,33269,Miami,FL
528,MIAMI - FT. LAUDERDALE,33280,Miami,FL
528,MIAMI - FT. LAUDERDALE,33283,Miami,FL
528,MIAMI - FT. LAUDERDALE,33296,Miami,FL
528,MIAMI - FT. LAUDERDALE,33299,Miami,FL
528,MIAMI - FT. LAUDERDALE,33301,Fort Lauderdale,FL
528,MIAMI - FT. LAUDERDALE,33302,Fort Lauderdale,FL
528,MIAMI - FT. LAUDERDALE,33303,Fort Lauderdale,FL
528,MIAMI - FT. LAUDERDALE,33304,Fort Lauderdale,FL
528,MIAMI - FT. LAUDERDALE,33305,Fort Lauderdale,FL
528,MIAMI - FT. LAUDERDALE,33306,Fort Lauderdale,FL
528,MIAMI - FT. LAUDERDALE,33307,Fort Lauderdale,FL
528,MIAMI - FT. LAUDERDALE,33308,Fort Lauderdale,FL
528,MIAMI - FT. LAUDERDALE,33309,Fort Lauderdale,FL
528,MIAMI - FT. LAUDERDALE,33310,Fort Lauderdale,FL
528,MIAMI - FT. LAUDERDALE,33311,Fort Lauderdale,FL
528,MIAMI - FT. LAUDERDALE,33312,Fort Lauderdale,FL
528,MIAMI - FT. LAUDERDALE,33313,Fort Lauderdale,FL
528,MIAMI - FT. LAUDERDALE,33314,Fort Lauderdale,FL
528,MIAMI - FT. LAUDERDALE,33315,Fort Lauderdale,FL
528,MIAMI - FT. LAUDERDALE,33316,Fort Lauderdale,FL
528,MIAMI - FT. LAUDERDALE,33317,Fort Lauderdale,FL
528,MIAMI - FT. LAUDERDALE,33318,Fort Lauderdale,FL
528,MIAMI - FT. LAUDERDALE,33319,Fort Lauderdale,FL
528,MIAMI - FT. LAUDERDALE,33320,Fort Lauderdale,FL
528,MIAMI - FT. LAUDERDALE,33321,Fort Lauderdale,FL
528,MIAMI - FT. LAUDERDALE,33322,Fort Lauderdale,FL
528,MIAMI - FT. LAUDERDALE,33323,Fort Lauderdale,FL
528,MIAMI - FT. LAUDERDALE,33324,Fort Lauderdale,FL
528,MIAMI - FT. LAUDERDALE,33325,Fort Lauderdale,FL
528,MIAMI - FT. LAUDERDALE,33326,Fort Lauderdale,FL
528,MIAMI - FT. LAUDERDALE,33327,Fort Lauderdale,FL
528,MIAMI - FT. LAUDERDALE,33328,Fort Lauderdale,FL
528,MIAMI - FT. LAUDERDALE,33329,Fort Lauderdale,FL
528,MIAMI - FT. LAUDERDALE,33330,Fort Lauderdale,FL
528,MIAMI - FT. LAUDERDALE,33331,Fort Lauderdale,FL
528,MIAMI - FT. LAUDERDALE,33332,Fort Lauderdale,FL
528,MIAMI - FT. LAUDERDALE,33334,Fort Lauderdale,FL
528,MIAMI - FT. LAUDERDALE,33335,Fort Lauderdale,FL
528,MIAMI - FT. LAUDERDALE,33336,Fort Lauderdale,FL
528,MIAMI - FT. LAUDERDALE,33337,Fort Lauderdale,FL
528,MIAMI - FT. LAUDERDALE,33338,Fort Lauderdale,FL
528,MIAMI - FT. LAUDERDALE,33339,Fort Lauderdale,FL
528,MIAMI - FT. LAUDERDALE,33340,Fort Lauderdale,FL
528,MIAMI - FT. LAUDERDALE,33345,Fort Lauderdale,FL
528,MIAMI - FT. LAUDERDALE,33346,Fort Lauderdale,FL
528,MIAMI - FT. LAUDERDALE,33348,Fort Lauderdale,FL
528,MIAMI - FT. LAUDERDALE,33349,Fort Lauderdale,FL
528,MIAMI - FT. LAUDERDALE,33351,Fort Lauderdale,FL
528,MIAMI - FT. LAUDERDALE,33355,Fort Lauderdale,FL
528,MIAMI - FT. LAUDERDALE,33359,Fort Lauderdale,FL
528,MIAMI - FT. LAUDERDALE,33388,Plantation,FL
528,MIAMI - FT. LAUDERDALE,33394,Fort Lauderdale,FL
528,MIAMI - FT. LAUDERDALE,33441,Deerfield Beach,FL
528,MIAMI - FT. LAUDERDALE,33442,Deerfield Beach,FL
528,MIAMI - FT. LAUDERDALE,33443,Deerfield Beach,FL
528,MIAMI - FT. LAUDERDALE,34141,Ochopee,FL
635,AUSTIN,73301,Austin,TX
635,AUSTIN,73344,Austin,TX
635,AUSTIN,76527,Florence,TX
635,AUSTIN,76530,Granger,TX
635,AUSTIN,76537,Jarrell,TX
635,AUSTIN,76573,Schwertner,TX
635,AUSTIN,76574,Taylor,TX
635,AUSTIN,76578,Thrall,TX
635,AUSTIN,76820,Art,TX
635,AUSTIN,76831,Castell,TX
635,AUSTIN,76842,Fredonia,TX
635,AUSTIN,76856,Mason,TX
635,AUSTIN,76869,Pontotoc,TX
635,AUSTIN,76885,Valley Spring,TX
635,AUSTIN,77853,Dime Box,TX
635,AUSTIN,78602,Bastrop,TX
635,AUSTIN,78605,Bertram,TX
635,AUSTIN,78606,Blanco,TX
635,AUSTIN,78607,Bluffton,TX
635,AUSTIN,78608,Briggs,TX
635,AUSTIN,78609,Buchanan Dam,TX
635,AUSTIN,78610,Buda,TX
635,AUSTIN,78611,Burnet,TX
635,AUSTIN,78612,Cedar Creek,TX
635,AUSTIN,78613,Cedar Park,TX
635,AUSTIN,78615,Coupland,TX
635,AUSTIN,78616,Dale,TX
635,AUSTIN,78617,Del Valle,TX
635,AUSTIN,78618,Doss,TX
635,AUSTIN,78619,Driftwood,TX
635,AUSTIN,78620,Dripping Springs,TX
635,AUSTIN,78621,Elgin,TX
635,AUSTIN,78622,Fentress,TX
635,AUSTIN,78624,Fredericksburg,TX
635,AUSTIN,78626,Georgetown,TX
635,AUSTIN,78627,Georgetown,TX
635,AUSTIN,78628,Georgetown,TX
635,AUSTIN,78630,Cedar Park,TX
635,AUSTIN,78631,Harper,TX
635,AUSTIN,78633,Georgetown,TX
635,AUSTIN,78634,Hutto,TX
635,AUSTIN,78635,Hye,TX
635,AUSTIN,78636,Johnson City,TX
635,AUSTIN,78639,Kingsland,TX
635,AUSTIN,78640,Kyle,TX
635,AUSTIN,78641,Leander,TX
635,AUSTIN,78642,Liberty Hill,TX
635,AUSTIN,78643,Llano,TX
635,AUSTIN,78644,Lockhart,TX
635,AUSTIN,78645,Leander,TX
635,AUSTIN,78646,Leander,TX
635,AUSTIN,78648,Luling,TX
635,AUSTIN,78650,Mc Dade,TX
635,AUSTIN,78651,Mc Neil,TX
635,AUSTIN,78652,Manchaca,TX
635,AUSTIN,78653,Manor,TX
635,AUSTIN,78654,Marble Falls,TX
635,AUSTIN,78655,Martindale,TX
635,AUSTIN,78656,Maxwell,TX
635,AUSTIN,78657,Horseshoe Bay,TX
635,AUSTIN,78659,Paige,TX
635,AUSTIN,78660,Pflugerville,TX
635,AUSTIN,78661,Prairie Lea,TX
635,AUSTIN,78662,Red Rock,TX
635,AUSTIN,78663,Round Mountain,TX
635,AUSTIN,78664,Round Rock,TX
635,AUSTIN,78665,Round Rock,TX
635,AUSTIN,78666,San Marcos,TX
635,AUSTIN,78667,San Marcos,TX
635,AUSTIN,78669,Spicewood,TX
635,AUSTIN,78671,Stonewall,TX
635,AUSTIN,78672,Tow,TX
635,AUSTIN,78673,Walburg,TX
635,AUSTIN,78674,Weir,TX
635,AUSTIN,78675,Willow City,TX
635,AUSTIN,78676,Wimberley,TX
635,AUSTIN,78680,Round Rock,TX
635,AUSTIN,78681,Round Rock,TX
635,AUSTIN,78682,Round Rock,TX
635,AUSTIN,78683,Round Rock,TX
635,AUSTIN,78691,Pflugerville,TX
635,AUSTIN,78701,Austin,TX
635,AUSTIN,78702,Austin,TX
635,AUSTIN,78703,Austin,TX
635,AUSTIN,78704,Austin,TX
635,AUSTIN,78705,Austin,TX
635,AUSTIN,78708,Austin,TX
635,AUSTIN,78709,Austin,TX
635,AUSTIN,78710,Austin,TX
635,AUSTIN,78711,Austin,TX
635,AUSTIN,78712,Austin,TX
635,AUSTIN,78713,Austin,TX
635,AUSTIN,78714,Austin,TX
635,AUSTIN,78715,Austin,TX
635,AUSTIN,78716,Austin,TX
635,AUSTIN,78717,Austin,TX
635,AUSTIN,78718,Austin,TX
635,AUSTIN,78719,Austin,TX
635,AUSTIN,78720,Austin,TX
635,AUSTIN,78721,Austin,TX
635,AUSTIN,78722,Austin,TX
635,AUSTIN,78723,Austin,TX
635,AUSTIN,78724,Austin,TX
635,AUSTIN,78725,Austin,TX
635,AUSTIN,78726,Austin,TX
635,AUSTIN,78727,Austin,TX
635,AUSTIN,78728,Austin,TX
635,AUSTIN,78729,Austin,TX
635,AUSTIN,78730,Austin,TX
635,AUSTIN,78731,Austin,TX
635,AUSTIN,78732,Austin,TX
635,AUSTIN,78733,Austin,TX
635,AUSTIN,78734,Austin,TX
635,AUSTIN,78735,Austin,TX
635,AUSTIN,78736,Austin,TX
635,AUSTIN,78737,Austin,TX
635,AUSTIN,78738,Austin,TX
635,AUSTIN,78739,Austin,TX
635,AUSTIN,78741,Austin,TX
635,AUSTIN,78742,Austin,TX
635,AUSTIN,78744,Austin,TX
635,AUSTIN,78745,Austin,TX
635,AUSTIN,78746,Austin,TX
635,AUSTIN,78747,Austin,TX
635,AUSTIN,78748,Austin,TX
635,AUSTIN,78749,Austin,TX
635,AUSTIN,78750,Austin,TX
635,AUSTIN,78751,Austin,TX
635,AUSTIN,78752,Austin,TX
635,AUSTIN,78753,Austin,TX
635,AUSTIN,78754,Austin,TX
635,AUSTIN,78755,Austin,TX
635,AUSTIN,78756,Austin,TX
635,AUSTIN,78757,Austin,TX
635,AUSTIN,78758,Austin,TX
635,AUSTIN,78759,Austin,TX
635,AUSTIN,78760,Austin,TX
635,AUSTIN,78761,Austin,TX
635,AUSTIN,78762,Austin,TX
635,AUSTIN,78763,Austin,TX
635,AUSTIN,78764,Austin,TX
635,AUSTIN,78765,Austin,TX
635,AUSTIN,78766,Austin,TX
635,AUSTIN,78767,Austin,TX
635,AUSTIN,78768,Austin,TX
635,AUSTIN,78772,Austin,TX
635,AUSTIN,78773,Austin,TX
635,AUSTIN,78774,Austin,TX
635,AUSTIN,78778,Austin,TX
635,AUSTIN,78779,Austin,TX
635,AUSTIN,78780,Austin,TX
635,AUSTIN,78781,Austin,TX
635,AUSTIN,78783,Austin,TX
635,AUSTIN,78785,Austin,TX
635,AUSTIN,78786,Austin,TX
635,AUSTIN,78788,Austin,TX
635,AUSTIN,78789,Austin,TX
635,AUSTIN,78798,Austin,TX
635,AUSTIN,78799,Austin,TX
635,AUSTIN,78932,Carmine,TX
635,AUSTIN,78938,Ellinger,TX
635,AUSTIN,78940,Fayetteville,TX
635,AUSTIN,78941,Flatonia,TX
635,AUSTIN,78942,Giddings,TX
635,AUSTIN,78945,La Grange,TX
635,AUSTIN,78946,Ledbetter,TX
635,AUSTIN,78947,Lexington,TX
635,AUSTIN,78948,Lincoln,TX
635,AUSTIN,78949,Muldoon,TX
635,AUSTIN,78952,Plum,TX
635,AUSTIN,78953,Rosanky,TX
635,AUSTIN,78954,Round Top,TX
635,AUSTIN,78956,Schulenburg,TX
635,AUSTIN,78957,Smithville,TX
635,AUSTIN,78960,Warda,TX
635,AUSTIN,78961,Warrenton,TX
635,AUSTIN,78963,West Point,TX
602,CHICAGO,46301,Beverly Shores,IN
602,CHICAGO,46302,Boone Grove,IN
602,CHICAGO,46303,Cedar Lake,IN
602,CHICAGO,46304,Chesterton,IN
602,CHICAGO,46307,Crown Point,IN
602,CHICAGO,46308,Crown Point,IN
602,CHICAGO,46310,Demotte,IN
602,CHICAGO,46311,Dyer,IN
602,CHICAGO,46312,East Chicago,IN
602,CHICAGO,46319,Griffith,IN
602,CHICAGO,46320,Hammond,IN
602,CHICAGO,46321,Munster,IN
602,CHICAGO,46322,Highland,IN
602,CHICAGO,46323,Hammond,IN
602,CHICAGO,46324,Hammond,IN
602,CHICAGO,46325,Hammond,IN
602,CHICAGO,46327,Hammond,IN
602,CHICAGO,46340,Hanna,IN
602,CHICAGO,46341,Hebron,IN
602,CHICAGO,46342,Hobart,IN
602,CHICAGO,46345,Kingsbury,IN
602,CHICAGO,46346,Kingsford Heights,IN
602,CHICAGO,46347,Kouts,IN
602,CHICAGO,46348,La Crosse,IN
602,CHICAGO,46349,Lake Village,IN
602,CHICAGO,46350,La Porte,IN
602,CHICAGO,46352,La Porte,IN
602,CHICAGO,46355,Leroy,IN
602,CHICAGO,46356,Lowell,IN
602,CHICAGO,46360,Michigan City,IN
602,CHICAGO,46361,Michigan City,IN
602,CHICAGO,46365,Mill Creek,IN
602,CHICAGO,46368,Portage,IN
602,CHICAGO,46371,Rolling Prairie,IN
602,CHICAGO,46372,Roselawn,IN
602,CHICAGO,46373,Saint John,IN
602,CHICAGO,46375,Schererville,IN
602,CHICAGO,46376,Schneider,IN
602,CHICAGO,46377,Shelby,IN
602,CHICAGO,46379,Sumava Resorts,IN
602,CHICAGO,46380,Tefft,IN
602,CHICAGO,46381,Thayer,IN
602,CHICAGO,46382,Union Mills,IN
602,CHICAGO,46383,Valparaiso,IN
602,CHICAGO,46384,Valparaiso,IN
602,CHICAGO,46385,Valparaiso,IN
602,CHICAGO,46390,Wanatah,IN
602,CHICAGO,46391,Westville,IN
602,CHICAGO,46392,Wheatfield,IN
602,CHICAGO,46393,Wheeler,IN
602,CHICAGO,46394,Whiting,IN
602,CHICAGO,46401,Gary,IN
602,CHICAGO,46402,Gary,IN
602,CHICAGO,46403,Gary,IN
602,CHICAGO,46404,Gary,IN
602,CHICAGO,46405,Lake Station,IN
602,CHICAGO,46406,Gary,IN
602,CHICAGO,46407,Gary,IN
602,CHICAGO,46408,Gary,IN
602,CHICAGO,46409,Gary,IN
602,CHICAGO,46410,Merrillville,IN
602,CHICAGO,46411,Merrillville,IN
602,CHICAGO,47922,Brook,IN
602,CHICAGO,47943,Fair Oaks,IN
602,CHICAGO,47948,Goodland,IN
602,CHICAGO,47951,Kentland,IN
602,CHICAGO,47963,Morocco,IN
602,CHICAGO,47964,Mount Ayr,IN
602,CHICAGO,47977,Remington,IN
602,CHICAGO,47978,Rensselaer,IN
602,CHICAGO,60001,Alden,IL
602,CHICAGO,60002,Antioch,IL
602,CHICAGO,60004,Arlington Heights,IL
602,CHICAGO,60005,Arlington Heights,IL
602,CHICAGO,60006,Arlington Heights,IL
602,CHICAGO,60007,Elk Grove Village,IL
602,CHICAGO,60008,Rolling Meadows,IL
602,CHICAGO,60009,Elk Grove Village,IL
602,CHICAGO,60010,Barrington,IL
602,CHICAGO,60011,Barrington,IL
602,CHICAGO,60012,Crystal Lake,IL
602,CHICAGO,60013,Cary,IL
602,CHICAGO,60014,Crystal Lake,IL
602,CHICAGO,60015,Deerfield,IL
602,CHICAGO,60016,Des Plaines,IL
602,CHICAGO,60017,Des Plaines,IL
602,CHICAGO,60018,Des Plaines,IL
602,CHICAGO,60019,Des Plaines,IL
602,CHICAGO,60020,Fox Lake,IL
602,CHICAGO,60021,Fox River Grove,IL
602,CHICAGO,60022,Glencoe,IL
602,CHICAGO,60025,Glenview,IL
602,CHICAGO,60026,Glenview,IL
602,CHICAGO,60029,Golf,IL
602,CHICAGO,60030,Grayslake,IL
602,CHICAGO,60031,Gurnee,IL
602,CHICAGO,60033,Harvard,IL
602,CHICAGO,60034,Hebron,IL
602,CHICAGO,60035,Highland Park,IL
602,CHICAGO,60037,Fort Sheridan,IL
602,CHICAGO,60038,Palatine,IL
602,CHICAGO,60039,Crystal Lake,IL
602,CHICAGO,60040,Highwood,IL
602,CHICAGO,60041,Ingleside,IL
602,CHICAGO,60042,Island Lake,IL
602,CHICAGO,60043,Kenilworth,IL
602,CHICAGO,60044,Lake Bluff,IL
602,CHICAGO,60045,Lake Forest,IL
602,CHICAGO,60046,Lake Villa,IL
602,CHICAGO,60047,Lake Zurich,IL
602,CHICAGO,60048,Libertyville,IL
602,CHICAGO,60049,Lake Zurich,IL
602,CHICAGO,60050,Mchenry,IL
602,CHICAGO,60051,Mchenry,IL
602,CHICAGO,60053,Morton Grove,IL
602,CHICAGO,60055,Palatine,IL
602,CHICAGO,60056,Mount Prospect,IL
602,CHICAGO,60060,Mundelein,IL
602,CHICAGO,60061,Vernon Hills,IL
602,CHICAGO,60062,Northbrook,IL
602,CHICAGO,60064,North Chicago,IL
602,CHICAGO,60065,Northbrook,IL
602,CHICAGO,60067,Palatine,IL
602,CHICAGO,60068,Park Ridge,IL
602,CHICAGO,60069,Lincolnshire,IL
602,CHICAGO,60070,Prospect Heights,IL
602,CHICAGO,60071,Richmond,IL
602,CHICAGO,60072,Ringwood,IL
602,CHICAGO,60073,Round Lake,IL
602,CHICAGO,60074,Palatine,IL
602,CHICAGO,60075,Russell,IL
602,CHICAGO,60076,Skokie,IL
602,CHICAGO,60077,Skokie,IL
602,CHICAGO,60078,Palatine,IL
602,CHICAGO,60079,Waukegan,IL
602,CHICAGO,60081,Spring Grove,IL
602,CHICAGO,60082,Techny,IL
602,CHICAGO,60083,Wadsworth,IL
602,CHICAGO,60084,Wauconda,IL
602,CHICAGO,60085,Waukegan,IL
602,CHICAGO,60086,North Chicago,IL
602,CHICAGO,60087,Waukegan,IL
602,CHICAGO,60088,Great Lakes,IL
602,CHICAGO,60089,Buffalo Grove,IL
602,CHICAGO,60090,Wheeling,IL
602,CHICAGO,60091,Wilmette,IL
602,CHICAGO,60093,Winnetka,IL
602,CHICAGO,60094,Palatine,IL
